client_id,facebookbrands
1997395658,"{1999237572,1999193131,1999193018,1999193135,1999188418,1999237575,1999237577,1999194515,1999194710,1999193220,1999193216,1999193214,1999193207,1999193204,1999193199,1999193197,1999193192,1999193188,1999193185,1999193182,1999193168,1999193159,1999193145,1999193134,1999193132,1999193215,1999193161,1999315260,1999288943,1999289097,1999194774,1999238463,1999238473,1999238456,1999238458,1999238468,1999238459,1999238460,1999238462,1999238464,1999238465,1999289005,1999289017,1999238466,1999238469,1999289008,1999289020,1999238470,1999238472,1999289049,1999238475,1999289024,1999289232,1999289032,1999289236,1999289246,1999289035,1999289053,1999289249,1999289099,1999289076,1999289080,1999289046,1999289090,1999289048,1999289062,1999289067,1999289081,1999289110,1999289124,1999289252,1999257059,1999193177,1999529331,1999193133,1999315268,1999194513,1999193143,1999194506,1999194514,1999188417,1999194490,1999193158,1999193202,1999194498,1999188419,1999194487,1999194493,1999194486,1999194495,1999194492,1999193175,1999193196,1999193198,1999193179,1999193160,1999193210,1999315263,1999257062,1999194509,1999193180,1999194505,1999193167,1999666571,1999193191,1999193200,1999193208,1999193183,1999193170,1999193184,1999194510,1999194503,1999257055,1999257056,1999193176,1999193189,1999193205,1999194508,1999602461,1999263886,1999194511}"
1997389573,"{1999273481,1999215993,1998920650,1998920092,1998920957,1998994938,1998921811,1998921677,1998920308,1998921675,1998920095,1998951552,1998951545,1998920959,1999065058,1998921729,1998920445,1998920307,1998920648,1998921553,1998920651,1998920443,1998951570,1998921731,1998921730,1999098856,1998921734,1998921676,1998920403,1998921550,1998920441,1998921815,1998921813,1998920960,1998921812,1998917739,1998484626,1998919154,1998919155,1999095749,1999147984,1999291449,1999273295,1999273297,1999286603,1998920089,1998919399,1998919394,1998919318,1998919396,1999478011,1998919398,1998919152,1998917741,1998570493,1998919050,1998919049,1998919051,1998917740,1998919153,1998919057,1998919054,1998919315,1998917736,1998919313,1998919393,1998919144,1998919056,1998920652,1998920093,1998920310,1998920583,1998920404,1998920963,1998920446,1998921814,1998921551,1998921674,1998921736,1999031786}"
1997396372,"{1999529538,1999529541}"
1997391914,"{1999440599,1999440985,1999440984,1999440883,1999051831,1999125149,1999063437,1999077761,1999120793,1999077758,1999077809,1999059141,1999120795,1999053616,1999061091,1999440884,1999078852,1999061075,1999060376,1999051932,1999055766,1999077757,1999077759,1999077756,1999060422,1999052830,1999055693,1999120838,1999055698,1999060396,1999060416,1999060418,1999051920,1999052842,1999125142,1999119842,1999055709,1999125051,1999055702,1999059290,1999125121,1999078862,1999055752,1999051905,1999440885,1999440886,1999047268,1999440925,1999440926,1998883509,1999047264,1999440986,1999116761,1999120810,1999120811,1999120831,1999125050,1999125053,1999125054,1999125070,1999125137,1999441119,1999051828,1999317895,1999047271,1999316579,1999063435,1999047267,1999047269,1999348698,1998883507,1999444595,1999444596,1999444514,1998883511,1999051829,1998883506,1998883510,1998883508,1998883514,1998883512,1998883516,1999050896,1999063431,1999051814,1999051813,1999047266,1999051827}"
1997399448,{1999699652}
1997392413,"{1999083031,1998749093}"
1997394899,{1999531661}
1997393325,"{1998976294,1998976295,1998976292,1998976290}"
1997395299,"{1999161525,1999161483}"
1955793914,"{1999600384,1999600386,1999309285,1999558431,1999558432,1999558442,1999558434,1999600388,1955800453,1955800834,1955800748,1955800603,1955799849,1955800033,1998314008,1998346973,1998396919,1998926463,1998926443}"
1997397087,"{1999685034,1999715638,1999358026,1999397913,1999558353,1999687567,1999687571,1999687570,1999568614,1999568578,1999568580,1999568585,1999568538,1999568480,1999568601,1999568476,1999568451,1999361454,1999397908,1999622187,1999361450,1999690606,1999690608,1999548011,1999548013,1999701150,1999701168,1999701185,1999361457,1999396997,1999361451,1999357881,1999361455,1999548119,1999551910}"
1997397013,{1999416586}
1879514133,"{1998536038,1998675972,1998898925,1998898338,1998898726,1998898731,1998898723,1998898913,1998898730,1998898354,1998898298,1998898725,1998898409,1998898318,1998898347,1998898304,1998958697,1998898804,1998898720,1998923011,1998898721,1998898348,1998959188,1998898302,1998898319,1998898310,1998898470,1998898306,1998954410,1998898349,1998309053,1998898286,1998898284,1998536029,1998214898,1998898727,1998898316,1998898293,1999754303,1999754306,1999754301,1998880104,1998214897,1998316621,1998479524,1998536025,1998571485,1998960663}"
1997398560,"{1999636971,1999636968,1999636966,1999636986,1999636974,1999636976,1999636984,1999636977,1999636979,1999636980,1999636983,1999636985}"
1923090762,"{1968684160,1998223411,1968683458,1989485541,1998441873,1998441872,1968684660,1998202602,1998182572,1968685636,1968685129,1998441878,1998198525,1998441875,1998887848,1998199046,1968685777,1998357000,1998180209,1998441874,1968684392,1989484832,1974187608,1998901066,1998223412,1998356999,1998198527,1998315515,1968684834,1998340053,1998441876,1964853772,1998500428,1948274001,1948273869,1999327719,1998979053,1948273765,1998434034,1923095579,1948273659,1964853764,1998339993,1998340748,1998340751,1998458534,1998558195,1999081587,1999081580,1999081579,1999081575,1999081581,1999101563}"
1997385432,{1999363602}
1276587669,"{1946936864,1998284046,1724472897,1946936942,1946932652,1999197683,1954446482,1999183295,1954446442,1998236771,1974972871,1998441550,1947367419,1998880396,1947053886,1947053008,1998503783,1947050250,1998987636,1986918071,1947051528,1947049634,1998987644,1998880400,1998880399,1947050072,1947054009,1998987651,1947051465,1998880404,1947052090,1947053616,1998722772,1947052972,1998987643,1998553241,1954658052,1947053745,1998286156,1947054187,1998987680,1998191898,1998194636,1998189497,1998689355,1998987647,1947052863,1998987660,1998432135,1947053096,1947052816,1993916998,1947052784,1947050113,1998987684,1998987683,1947367058,1947054744,1998987682,1993916846,1998987620,1987169716,1947051221,1998987659,1998987668,1998987619,1998880388,1998987661,1947053182,1998987696,1998987694,1998987622,1998987617,1998201864,1998194637,1998987672,1998180475,1998987646,1947054611,1998987702,1998397529,1947052306,1947049536,1998987687,1947360052,1998987675,1998987698,1998987720,1998987679,1998689278,1998987653,1998987678,1998987676,1998987664,1998987612,1998987724,1998987631,1998565441,1947365477,1998987709,1998987663,1998987662,1998987638,1998987618,1998987693,1947041245,1998816005,1954446490,1954446627,1998421413,1998537793,1998987721,1998988626,1998987655,1998702022,1998702019,1947052139,1947366605,1998987711,1947053968,1998987712,1947051318,1947367164,1947054140,1998987634,1998987667,1947051044,1947053689,1947366184,1998987630,1947040925,1998702020,1947053055,1998987626,1952314954,1998987706,1998987648,1998721449,1998987629,1998987685,1998987692,1998987699,1998987633,1947051166,1998194630,1947049026,1947049760,1947360254,1947052371,1947366979,1947052192,1947367276,1998677956,1947052038,1998987652,1998880393,1998987719,1996564791,1947051428,1947359782,1947049993,1999039822,1998987674,1998537791,1998702018,1998987686,1947051569,1998987641,1947054067,1947051255,1954446579,1954446320,1955569276,1996565046,1947049894,1947054649,1947367334,1998987705,1947054568,1947049229,1998722776,1998987665,1998558883,1998987688,1998987689,1998987649,1998987700,1998987708,1947053140,1947052746,1947054704,1998186773,1998524139,1998177882,1947360492,1998987621,1998987657,1947040715,1947053656,1998987654,1998335932,1947051966,1998987645,1998987722,1998987623,1947052249,1946937145,1998987701,1998155347,1998880408,1947052583,1998987718,1947052710,1947051373,1998987628,1998987673,1947050198,1998524137,1947053225,1998633934,1947366929,1998987640,1947054353,1998987616,1998987627,1998444313,1998236788,1998236780,1998662363,1959867775,1954446352,1957478842,1998444160,1998987723,1998987714,1998987613,1998987614,1998987677,1998987632,1998987637,1998880401,1998987625,1998987715,1998987703,1998880395,1998987695,1998702016,1998987650,1998987666,1998447563,1998722778,1998702017,1998286149,1998702013,1998987656,1947366514,1947360540,1999039120,1998987658,1998880406,1998987717,1998702014,1998987710,1947051608,1998286158,1996567162,1998987681,1998987691,1947366439,1998880397,1998987615,1998987608,1998702012,1999058132,1998987669,1960572529,1998987670,1998910072,1947366242,1993973548,1998987642,1998987716,1998194641,1954446506,1998198253,1999197688,1999098454,1999203798,1999658719,1999658721,1999658723,1999658722,1946931625,1999098450,1999098453,1999098452,1999325077,1999264465,1947360597,1946932900,1999395553,1724459144,1946932811,1946932481,1946932580,1946931208,1998198250,1998198249,1998334760,1998334759,1998334963,1998334950,1998334763,1998334945,1998524135,1998524142,1998524136,1998524140,1998524132,1998524141,1998524133,1998524134,1998639936,1998821294,1998831148,1998831141,1998910101,1998987671,1998987704,1998987690,1999029277,1999043598}"
1997397500,{1999527716}
1997393241,{1999134468}
1997396248,{1999570772}
1997399616,{1999733690}
1997395860,"{1999205183,1999205185,1999205187,1999646965,1999205182}"
1997393831,"{1999021109,1998946913,1998946909,1998928127,1999325462,1998946912,1998946919}"
1997397325,"{1999391062,1999391065}"
1997395088,"{1999168498,1999145581,1999169831,1999160766,1999160786,1999160799,1999169839,1999673015,1999169835,1999160756,1999169736,1999169836,1999160809,1999160810,1999160811,1999160765,1999160774,1999160769,1999160788,1999681210,1999160818,1999160816,1999160814,1999160808,1999160806,1999160798,1999160790,1999160789,1999160787,1999160784,1999160748,1999163457,1999160807,1999160801,1999160797,1999160783,1999160781,1999160780,1999160779,1999160777,1999160776,1999160775,1999160773,1999160760,1999160749,1999160741,1999160737,1999160736,1999160732,1999145580,1999163493,1999160742,1999282004,1999281995,1999145584,1999160740,1999422073,1999422088,1999422162,1999160764,1999160757,1999160819,1999160739,1999325012,1999369912,1999160761,1999160755,1999160754,1999301482,1999169846,1999169844,1999169843,1999169842,1999169841,1999169840,1999169837,1999169834,1999169832,1999169830,1999169829,1999169737,1999169735,1999169734,1999169732,1999160743,1999416410,1999744786,1999160768,1999160758,1999451386,1999440316,1999160772,1999160770,1999160767,1999238069,1999463052,1999463039,1999463035,1999463033,1999463030,1999463025,1999463020,1999462992,1999463028,1999463042,1999463044,1999463048,1999451389,1999463023,1999448737,1999394674,1999160820,1999160817,1999160800,1999281999,1999504893,1999169731,1999169733,1999451388,1999203973,1999402962,1999169833,1999583777,1999583756,1999499788,1999363504,1999422167,1999160778,1999515133,1999449099}"
1997390413,"{1998726632,1998729931,1998726630,1998729934,1998726631,1998726629,1998766371,1998726628,1998569948,1998570878,1998569950,1998569951,1998569947,1998569949}"
1997398755,{1999621223}
1997398170,{1999745094}
1997394886,{1999762263}
1997392681,{1998784310}
1997390417,"{1998516401,1998526180,1998526194,1998526195,1998526196,1998560289,1998560291,1998560290,1998560292}"
1941981472,"{1999736569,1999736579,1999374361,1999374282,1999740508,1999672425,1999685250,1999685251,1998447897,1999701292,1999744931,1999734244,1999742021,1999742018,1999742016}"
1997390440,"{1999148457,1999036207}"
1997395969,"{1999221075,1999221084,1999221088,1999221092,1999221100,1999221080}"
1997398344,"{1999715734,1999715774,1999624273}"
1997395979,{1999675873}
1997388700,{1998378905}
1997389395,"{1998458704,1998440349,1998458700,1998458701,1998458702,1998458706}"
939994297,"{1999171626,1999652439,1998584005,1998584007,1998584009,1998584008,1998232734,1998584004,1998173048,1998327730,1998232733,1998371984,1998371918,1998371983,1998371902,1998623423,1998371907,1998371985,1998623408,1998584010,1998623418,1998584002,1946217745,1946218101,1946217635,1946217836,1946217967,1946218202,1969972758,1998404296,1998623411,1998638466,1999020060,1999020038,1999020054,1999020058,1999020059}"
1997396932,"{1999664492,1999664465,1999664479,1999664481,1999664482}"
1997395721,"{1999198391,1999242380,1999242376}"
1997393063,{1999047021}
1997386220,"{1998200690,1998531417,1998531414,1998531418,1998543985,1998544009}"
1997399415,{1999695161}
1997398100,"{1999737677,1999684878,1999594187,1999598162,1999598370,1999728457,1999699566,1999699513,1999598369,1999594182,1999594185,1999727350,1999663824}"
1997390681,"{1999651341,1999731493,1999038098}"
1965844011,{1999272017}
1624778168,"{1998881385,1998897119,1998881376,1998897122,1998924853,1998897081,1998881377,1998897123,1998881384,1998881379,1999224385,1999219527,1999310983,1999290683,1999160435,1999490735,1999515658,1999516113,1998796799,1998881363,1998881364,1998881366,1998881367,1998881368,1998881370,1998881371,1998881372,1998881374,1999532677,1999636726,1999753570,1999699752,1998881375,1999762287,1999743020,1998982683,1998995088,1998995087,1998998397,1999020640}"
1766944494,"{1998579710,1998583617,1998579742,1998579709,1998580143,1998678545,1998583606,1998678591,1998583610,1998583597,1998583600,1998583599,1998579722,1998580176,1998583608,1998579744,1998579725,1998579723,1998583612,1998583609,1998579727,1998579740,1998579739,1998583596,1998583602,1998583613,1998579724,1998678546,1998583614,1998579731,1998583601,1998579738,1998583603,1998583611,1998579729,1998583616,1998579732,1998580174,1998678593,1998580161,1998579736,1998678592,1998678590,1998580168,1998683393,1998863250,1998855467,1998678547,1998583604,1998678594,1998683392,1998580171,1998580153,1998579706,1999383922,1852112339,1852113183,1998583618,1998583607,1998409838,1999465168,1999465170,1999464897,1999464898,1999464899,1999464901,1999464904,1999464920,1999464921,1999464925,1999464926,1999464929,1999464930,1999464932,1999464935,1999464939,1999464940,1999464942,1999464947,1999464949,1999464951,1999464953,1999464961,1999464964,1999464966,1999464968,1999464969,1999464972,1999464974,1999465160,1999465161,1999465162,1999465164,1999519963,1999522748,1999522829,1999523384,1999519972,1999519974,1999519987,1999519990,1999519993,1999520070,1999520169,1999520297,1999520387,1999520471,1999520540,1999520992,1999521127,1999521210,1999522264,1999522537,1999522594,1999522925,1999523382,1999523507,1999523509,1999523514,1999523517,1999523521,1999523523,1999523525,1999523526,1998579707,1852086612,1998169491,1998577467,1998579705,1998678544}"
1997393750,"{1999303338,1999303335,1999303336,1999303339,1999303342,1999744090,1999684025,1999101619,1999101601,1999599327,1999621187,1999101614,1999303333,1999303334,1999742081}"
1997393387,"{1999273643,1998943048}"
1997394229,{1998990690}
1997399012,{1999646770}
1997395637,"{1999383020,1999382989,1999382983,1999382991,1999383027,1999738173,1999384088,1999383032,1999383029}"
1997394274,"{1999098790,1999049078,1999120610,1999384002,1999376440,1999367004,1999376443,1999745752,1999376444,1999745753,1999745754,1999745755,1999376445,1999376442,1999384003,1999745756,1999103022,1999383003,1999375418,1999098793,1999103023,1999060118,1999060134,1999746024,1999120594,1999098787,1999492309,1999518026,1999214788,1999740954,1999740952,1999103024,1999387684,1999518202,1999546535,1999120632,1999061598,1999756384,1999756389,1999756391,1999756419,1999756390,1999756392,1999756420,1999060208,1999060116,1999060210,1999060243,1999060111,1999112174,1999367264,1999367211,1999061656,1999387685,1999098788,1999525886,1999119617,1999103027,1999103029,1999103030,1999061692,1999098792,1999098865,1999061597,1999742155,1999742163,1999742169,1999012676}"
1997391051,{1999699146}
1997393707,{1998912751}
1977711597,"{1999182080,1999286544,1999286450,1999281509,1998931945,1999731350,1999272020,1998640535,1998822843,1999093731}"
1997393455,"{1998884130,1998897882,1998899741}"
1997391505,"{1998654917,1998654933}"
1997399256,"{1999684804,1999684806,1999684809,1999684810,1999684807}"
